DATAFLOW,LAST UPDATE,freq,unit,accident,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2011,51,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2012,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2013,35,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2014,32,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,CZ,2015,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2004,294,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2005,296,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2006,312,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2007,198,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2008,199,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2009,207,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2010,173,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2011,179,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2012,153,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2013,164,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2014,185,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DE,2015,161,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2004,19,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2005,21,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2006,19,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2007,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2008,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2009,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2010,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2011,12,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2012,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2013,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2014,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,DK,2015,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2004,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2005,31,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2006,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2007,19,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2008,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2009,12,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2010,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2011,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2012,12,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2014,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EE,2015,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2004,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2005,24,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2006,35,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2007,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2008,19,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2009,11,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2010,17,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2011,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2012,8,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2013,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2014,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,EL,2015,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2004,97,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2005,52,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2006,65,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2007,71,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2008,48,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2009,25,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2010,36,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2011,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2012,36,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2013,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2014,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,ES,2015,24,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2004,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2005,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2006,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2007,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2008,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2009,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2010,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2011,7,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2012,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2013,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2014,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FI,2015,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2004,70,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2005,61,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2006,77,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2007,77,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2008,50,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2009,64,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2010,64,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2011,76,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2012,51,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2013,64,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2014,63,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,FR,2015,53,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2004,45,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2005,33,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2006,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2007,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2008,16,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2009,30,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2010,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2011,17,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2012,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2013,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2014,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HR,2015,16,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2004,319,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2006,59,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2007,63,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2008,79,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2009,136,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2010,96,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2011,104,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2012,107,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2013,132,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2014,135,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,HU,2015,90,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2004,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2005,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2006,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2007,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2008,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2009,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2010,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2013,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2014,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IE,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2004,89,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2005,99,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2006,97,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2007,86,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2008,86,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2009,83,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2010,89,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2011,83,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2012,81,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2013,80,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2014,77,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,IT,2015,84,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2004,42,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2005,34,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2006,56,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2007,36,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2008,42,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2009,33,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2010,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2011,28,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2012,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2013,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2014,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2015,10,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LT,2016,15,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2004,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2005,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2006,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2007,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2008,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2009,2,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2010,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2011,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2012,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2013,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2014,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LU,2015,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2004,57,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2005,50,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2006,52,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2007,37,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2008,45,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2009,19,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2010,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2011,26,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2012,18,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2013,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2014,18,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,LV,2015,20,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2004,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2005,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2006,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2007,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2008,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2009,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2010,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2011,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2012,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2013,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2014,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2015,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,MT,2016,,z
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2004,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2005,14,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2006,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2007,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2008,1,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2009,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2010,5,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2011,0,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2012,3,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2013,9,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2014,6,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,NL,2015,4,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2004,301,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2005,221,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2006,350,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2007,465,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2008,397,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2009,400,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2010,366,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2011,382,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2012,286,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2013,239,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2014,233,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PL,2015,246,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2004,78,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2005,63,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2006,55,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2007,56,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2008,49,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2009,27,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2010,22,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2011,17,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2012,23,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2013,32,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2014,31,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,PT,2015,13,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2004,42,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2005,26,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2006,295,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2007,245,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2008,314,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2009,235,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2010,190,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2011,166,
ESTAT:RAIL_AC_CATNMBR(1.0),18/03/19 23:00:00,A,NR,RSTK_MOT,RO,2012,148,
